nodeId,time,predicted_failure_risk,prediction_uncertainty
9,386.100000,0.080386,0.000000
0,387.100000,0.948055,0.000000
1,387.100000,0.042553,0.000000
2,387.100000,0.042554,0.000000
3,387.100000,0.080386,0.000000
4,387.100000,0.059833,0.000000
5,387.100000,0.080385,0.000000
6,387.100000,0.049282,0.000000
7,387.100000,0.958373,0.000000
8,387.100000,0.059832,0.000000
9,387.100000,0.080386,0.000000
0,388.100000,0.948057,0.000000
1,388.100000,0.042553,0.000000
2,388.100000,0.042553,0.000000
3,388.100000,0.080386,0.000000
4,388.100000,0.059833,0.000000
5,388.100000,0.080386,0.000000
6,388.100000,0.049302,0.000000
7,388.100000,0.958393,0.000000
8,388.100000,0.059832,0.000000
9,388.100000,0.080386,0.000000
0,389.100000,0.948077,0.000000
1,389.100000,0.042553,0.000000
2,389.100000,0.042553,0.000000
3,389.100000,0.080386,0.000000
4,389.100000,0.059833,0.000000
5,389.100000,0.080385,0.000000
6,389.100000,0.049296,0.000000
7,389.100000,0.958389,0.000000
8,389.100000,0.059834,0.000000
9,389.100000,0.080386,0.000000
0,390.100000,0.016055,0.000000
1,390.100000,0.059833,0.000000
2,390.100000,0.059833,0.000000
3,390.100000,0.049285,0.000000
4,390.100000,0.080386,0.000000
5,390.100000,0.014580,0.000000
6,390.100000,0.014564,0.000000
7,390.100000,0.679873,0.000000
8,390.100000,0.049156,0.000000
9,390.100000,0.014573,0.000000
0,391.100000,0.015993,0.000000
1,391.100000,0.059833,0.000000
2,391.100000,0.059833,0.000000
3,391.100000,0.049274,0.000000
4,391.100000,0.080385,0.000000
5,391.100000,0.014566,0.000000
6,391.100000,0.014559,0.000000
7,391.100000,0.679886,0.000000
8,391.100000,0.049122,0.000000
9,391.100000,0.014562,0.000000
0,392.100000,0.015967,0.000000
1,392.100000,0.059833,0.000000
2,392.100000,0.059833,0.000000
3,392.100000,0.049294,0.000000
4,392.100000,0.080385,0.000000
5,392.100000,0.014555,0.000000
6,392.100000,0.014561,0.000000
7,392.100000,0.679886,0.000000
8,392.100000,0.049114,0.000000
9,392.100000,0.014566,0.000000
0,393.100000,0.015947,0.000000
1,393.100000,0.059833,0.000000
2,393.100000,0.059833,0.000000
3,393.100000,0.049288,0.000000
4,393.100000,0.080387,0.000000
5,393.100000,0.014563,0.000000
6,393.100000,0.014553,0.000000
7,393.100000,0.679899,0.000000
8,393.100000,0.049112,0.000000
9,393.100000,0.014567,0.000000
0,394.100000,0.015932,0.000000
1,394.100000,0.059833,0.000000
2,394.100000,0.059833,0.000000
3,394.100000,0.049291,0.000000
4,394.100000,0.080385,0.000000
5,394.100000,0.014570,0.000000
6,394.100000,0.014561,0.000000
7,394.100000,0.679899,0.000000
8,394.100000,0.049112,0.000000
9,394.100000,0.014569,0.000000
0,395.100000,0.015925,0.000000
1,395.100000,0.059833,0.000000
2,395.100000,0.059833,0.000000
3,395.100000,0.049284,0.000000
4,395.100000,0.080386,0.000000
5,395.100000,0.014567,0.000000
6,395.100000,0.014564,0.000000
7,395.100000,0.679900,0.000000
8,395.100000,0.049110,0.000000
9,395.100000,0.014574,0.000000
0,396.100000,0.015916,0.000000
1,396.100000,0.059833,0.000000
2,396.100000,0.059833,0.000000
3,396.100000,0.049297,0.000000
4,396.100000,0.080385,0.000000
5,396.100000,0.014567,0.000000
6,396.100000,0.014546,0.000000
7,396.100000,0.679899,0.000000
8,396.100000,0.049104,0.000000
9,396.100000,0.014559,0.000000
0,397.100000,0.015904,0.000000
1,397.100000,0.059833,0.000000
2,397.100000,0.059833,0.000000
3,397.100000,0.049288,0.000000
4,397.100000,0.080387,0.000000
5,397.100000,0.014573,0.000000
6,397.100000,0.014553,0.000000
7,397.100000,0.679900,0.000000
8,397.100000,0.049092,0.000000
9,397.100000,0.014556,0.000000
0,398.100000,0.015886,0.000000
1,398.100000,0.059833,0.000000
2,398.100000,0.059833,0.000000
3,398.100000,0.049286,0.000000
4,398.100000,0.080385,0.000000
5,398.100000,0.014593,0.000000
6,398.100000,0.014574,0.000000
7,398.100000,0.679901,0.000000
8,398.100000,0.049088,0.000000
9,398.100000,0.014587,0.000000
0,399.100000,0.015805,0.000000
1,399.100000,0.059833,0.000000
2,399.100000,0.059833,0.000000
3,399.100000,0.049278,0.000000
4,399.100000,0.080385,0.000000
5,399.100000,0.014591,0.000000
6,399.100000,0.014580,0.000000
7,399.100000,0.679903,0.000000
8,399.100000,0.049088,0.000000
9,399.100000,0.014575,0.000000
0,400.100000,0.042553,0.000000
1,400.100000,0.014591,0.000000
2,400.100000,0.080385,0.000000
3,400.100000,0.014562,0.000000
4,400.100000,0.049281,0.000000
5,400.100000,0.042553,0.000000
6,400.100000,0.059833,0.000000
7,400.100000,0.621337,0.000000
8,400.100000,0.042553,0.000000
9,400.100000,0.059833,0.000000
0,401.100000,0.042553,0.000000
1,401.100000,0.014592,0.000000
2,401.100000,0.080386,0.000000
3,401.100000,0.014585,0.000000
4,401.100000,0.049280,0.000000
5,401.100000,0.042553,0.000000
6,401.100000,0.059833,0.000000
7,401.100000,0.621340,0.000000
8,401.100000,0.042553,0.000000
9,401.100000,0.059833,0.000000
0,402.100000,0.042553,0.000000
1,402.100000,0.014600,0.000000
2,402.100000,0.080385,0.000000
3,402.100000,0.014582,0.000000
4,402.100000,0.049288,0.000000
5,402.100000,0.042553,0.000000
6,402.100000,0.059833,0.000000
7,402.100000,0.621343,0.000000
8,402.100000,0.042553,0.000000
9,402.100000,0.059833,0.000000
0,403.100000,0.042553,0.000000
1,403.100000,0.014580,0.000000
2,403.100000,0.080385,0.000000
3,403.100000,0.014593,0.000000
4,403.100000,0.049279,0.000000
5,403.100000,0.042553,0.000000
6,403.100000,0.059833,0.000000
7,403.100000,0.621342,0.000000
8,403.100000,0.042553,0.000000
9,403.100000,0.059833,0.000000
0,404.100000,0.042553,0.000000
1,404.100000,0.014567,0.000000
2,404.100000,0.080386,0.000000
3,404.100000,0.014588,0.000000
4,404.100000,0.049285,0.000000
5,404.100000,0.042554,0.000000
6,404.100000,0.059833,0.000000
7,404.100000,0.621341,0.000000
8,404.100000,0.042553,0.000000
9,404.100000,0.059834,0.000000
0,405.100000,0.042553,0.000000
1,405.100000,0.014558,0.000000
2,405.100000,0.080385,0.000000
3,405.100000,0.014573,0.000000
4,405.100000,0.049275,0.000000
5,405.100000,0.042553,0.000000
6,405.100000,0.059833,0.000000
7,405.100000,0.621345,0.000000
8,405.100000,0.042553,0.000000
9,405.100000,0.059833,0.000000
0,406.100000,0.042553,0.000000
1,406.100000,0.014576,0.000000
2,406.100000,0.080385,0.000000
3,406.100000,0.014560,0.000000
4,406.100000,0.049285,0.000000
5,406.100000,0.042553,0.000000
6,406.100000,0.059833,0.000000
7,406.100000,0.060954,0.000000
8,406.100000,0.042553,0.000000
9,406.100000,0.059833,0.000000
0,407.100000,0.042553,0.000000
1,407.100000,0.014563,0.000000
2,407.100000,0.080385,0.000000
3,407.100000,0.014584,0.000000
4,407.100000,0.049277,0.000000
5,407.100000,0.042553,0.000000
6,407.100000,0.059833,0.000000
7,407.100000,0.574821,0.000000
8,407.100000,0.042553,0.000000
9,407.100000,0.059833,0.000000
0,408.100000,0.042553,0.000000
1,408.100000,0.014558,0.000000
2,408.100000,0.080386,0.000000
3,408.100000,0.014573,0.000000
4,408.100000,0.049290,0.000000
5,408.100000,0.042553,0.000000
6,408.100000,0.059834,0.000000
7,408.100000,0.143358,0.000000
8,408.100000,0.042553,0.000000
9,408.100000,0.059833,0.000000
0,409.100000,0.042553,0.000000
1,409.100000,0.014568,0.000000
2,409.100000,0.080386,0.000000
3,409.100000,0.014559,0.000000
4,409.100000,0.049282,0.000000
5,409.100000,0.042553,0.000000
6,409.100000,0.059833,0.000000
7,409.100000,0.077346,0.000000
8,409.100000,0.042553,0.000000
9,409.100000,0.059833,0.000000
0,410.100000,0.049090,0.000000
1,410.100000,0.080386,0.000000
2,410.100000,0.049280,0.000000
3,410.100000,0.042553,0.000000
4,410.100000,0.014576,0.000000
5,410.100000,0.059833,0.000000
6,410.100000,0.049285,0.000000
7,410.100000,0.042553,0.000000
8,410.100000,0.080368,0.000000
9,410.100000,0.059833,0.000000
0,411.100000,0.049091,0.000000
1,411.100000,0.080386,0.000000
2,411.100000,0.049280,0.000000
3,411.100000,0.042553,0.000000
4,411.100000,0.014574,0.000000
5,411.100000,0.059833,0.000000
6,411.100000,0.049295,0.000000
7,411.100000,0.042553,0.000000
8,411.100000,0.080368,0.000000
9,411.100000,0.059833,0.000000
0,412.100000,0.049091,0.000000
1,412.100000,0.080386,0.000000
2,412.100000,0.049273,0.000000
3,412.100000,0.042553,0.000000
4,412.100000,0.014565,0.000000
5,412.100000,0.059833,0.000000
6,412.100000,0.049293,0.000000
7,412.100000,0.042553,0.000000
8,412.100000,0.080368,0.000000
9,412.100000,0.059833,0.000000
0,413.100000,0.049092,0.000000
1,413.100000,0.080385,0.000000
2,413.100000,0.049271,0.000000
3,413.100000,0.042553,0.000000
4,413.100000,0.014558,0.000000
5,413.100000,0.059833,0.000000
6,413.100000,0.049292,0.000000
7,413.100000,0.042553,0.000000
8,413.100000,0.080368,0.000000
9,413.100000,0.059833,0.000000
0,414.100000,0.049092,0.000000
1,414.100000,0.080385,0.000000
2,414.100000,0.049286,0.000000
3,414.100000,0.042553,0.000000
4,414.100000,0.014574,0.000000
5,414.100000,0.059834,0.000000
6,414.100000,0.049279,0.000000
7,414.100000,0.042553,0.000000
8,414.100000,0.080368,0.000000
9,414.100000,0.059833,0.000000
0,415.100000,0.049092,0.000000
1,415.100000,0.080386,0.000000
2,415.100000,0.049282,0.000000
3,415.100000,0.042553,0.000000
4,415.100000,0.014585,0.000000
5,415.100000,0.059833,0.000000
6,415.100000,0.049287,0.000000
7,415.100000,0.042553,0.000000
8,415.100000,0.080368,0.000000
9,415.100000,0.059833,0.000000
0,416.100000,0.049102,0.000000
1,416.100000,0.080385,0.000000
2,416.100000,0.049283,0.000000
3,416.100000,0.042553,0.000000
4,416.100000,0.014589,0.000000
5,416.100000,0.059833,0.000000
6,416.100000,0.049278,0.000000
7,416.100000,0.042553,0.000000
8,416.100000,0.080370,0.000000
9,416.100000,0.059833,0.000000
0,417.100000,0.559030,0.000000
1,417.100000,0.080386,0.000000
2,417.100000,0.049277,0.000000
3,417.100000,0.042553,0.000000
4,417.100000,0.014560,0.000000
5,417.100000,0.059833,0.000000
6,417.100000,0.049295,0.000000
7,417.100000,0.042553,0.000000
8,417.100000,0.080399,0.000000
9,417.100000,0.059833,0.000000
0,418.100000,0.368508,0.000000
1,418.100000,0.080385,0.000000
2,418.100000,0.049276,0.000000
3,418.100000,0.042553,0.000000
4,418.100000,0.014556,0.000000
5,418.100000,0.059833,0.000000
6,418.100000,0.049290,0.000000
7,418.100000,0.042553,0.000000
8,418.100000,0.080376,0.000000
9,418.100000,0.059834,0.000000
0,419.100000,0.253223,0.000000
1,419.100000,0.080386,0.000000
2,419.100000,0.049288,0.000000
3,419.100000,0.042553,0.000000
4,419.100000,0.014561,0.000000
5,419.100000,0.059833,0.000000
6,419.100000,0.049285,0.000000
7,419.100000,0.042553,0.000000
8,419.100000,0.080373,0.000000
9,419.100000,0.059833,0.000000
0,420.100000,0.059846,0.000000
1,420.100000,0.049283,0.000000
2,420.100000,0.014578,0.000000
3,420.100000,0.059833,0.000000
4,420.100000,0.042553,0.000000
5,420.100000,0.049294,0.000000
6,420.100000,0.042553,0.000000
7,420.100000,0.080370,0.000000
8,420.100000,0.014594,0.000000
9,420.100000,0.049298,0.000000
0,421.100000,0.059847,0.000000
1,421.100000,0.049296,0.000000
2,421.100000,0.014551,0.000000
3,421.100000,0.059833,0.000000
4,421.100000,0.042553,0.000000
5,421.100000,0.049286,0.000000
6,421.100000,0.042553,0.000000
7,421.100000,0.080370,0.000000
8,421.100000,0.014597,0.000000
9,421.100000,0.049285,0.000000
0,422.100000,0.059846,0.000000
1,422.100000,0.049280,0.000000
2,422.100000,0.014548,0.000000
3,422.100000,0.059833,0.000000
4,422.100000,0.042553,0.000000
5,422.100000,0.049296,0.000000
6,422.100000,0.042553,0.000000
7,422.100000,0.080369,0.000000
8,422.100000,0.014595,0.000000
9,422.100000,0.049286,0.000000
0,423.100000,0.059845,0.000000
1,423.100000,0.049276,0.000000
2,423.100000,0.014558,0.000000
3,423.100000,0.059833,0.000000
4,423.100000,0.042553,0.000000
5,423.100000,0.049287,0.000000
6,423.100000,0.042553,0.000000
7,423.100000,0.080369,0.000000
8,423.100000,0.014590,0.000000
9,423.100000,0.049285,0.000000
0,424.100000,0.059844,0.000000
1,424.100000,0.049277,0.000000
2,424.100000,0.014581,0.000000
3,424.100000,0.059833,0.000000
4,424.100000,0.042553,0.000000
5,424.100000,0.049282,0.000000
6,424.100000,0.042553,0.000000
7,424.100000,0.080369,0.000000
8,424.100000,0.014583,0.000000
9,424.100000,0.049284,0.000000
0,425.100000,0.059842,0.000000
1,425.100000,0.049275,0.000000
2,425.100000,0.014584,0.000000
3,425.100000,0.059833,0.000000
4,425.100000,0.042554,0.000000
5,425.100000,0.049279,0.000000
6,425.100000,0.042553,0.000000
7,425.100000,0.080369,0.000000
8,425.100000,0.014536,0.000000
9,425.100000,0.049290,0.000000
0,426.100000,0.074682,0.000000
1,426.100000,0.049274,0.000000
2,426.100000,0.014573,0.000000
3,426.100000,0.059833,0.000000
4,426.100000,0.042553,0.000000
5,426.100000,0.049293,0.000000
6,426.100000,0.042553,0.000000
7,426.100000,0.080369,0.000000
8,426.100000,0.014553,0.000000
9,426.100000,0.049280,0.000000
0,427.100000,0.059833,0.000000
1,427.100000,0.049288,0.000000
2,427.100000,0.014586,0.000000
3,427.100000,0.059833,0.000000
4,427.100000,0.042553,0.000000
5,427.100000,0.049281,0.000000
6,427.100000,0.042553,0.000000
7,427.100000,0.080368,0.000000
8,427.100000,0.014602,0.000000
9,427.100000,0.049295,0.000000
0,428.100000,0.059833,0.000000
1,428.100000,0.049293,0.000000
2,428.100000,0.014598,0.000000
3,428.100000,0.059833,0.000000
4,428.100000,0.042553,0.000000
5,428.100000,0.049295,0.000000
6,428.100000,0.042553,0.000000
7,428.100000,0.080368,0.000000
8,428.100000,0.014579,0.000000
9,428.100000,0.049293,0.000000
0,429.100000,0.059833,0.000000
1,429.100000,0.049282,0.000000
2,429.100000,0.014583,0.000000
3,429.100000,0.059833,0.000000
4,429.100000,0.042553,0.000000
5,429.100000,0.049286,0.000000
6,429.100000,0.042553,0.000000
7,429.100000,0.080368,0.000000
8,429.100000,0.014568,0.000000
9,429.100000,0.049275,0.000000
0,430.100000,0.080386,0.000000
1,430.100000,0.042553,0.000000
2,430.100000,0.042553,0.000000
3,430.100000,0.080386,0.000000
4,430.100000,0.014568,0.000000
5,430.100000,0.080385,0.000000
6,430.100000,0.080385,0.000000
7,430.100000,0.014532,0.000000
8,430.100000,0.059833,0.000000
9,430.100000,0.042553,0.000000
0,431.100000,0.080386,0.000000
1,431.100000,0.042553,0.000000
2,431.100000,0.042553,0.000000
3,431.100000,0.080386,0.000000
4,431.100000,0.014580,0.000000
5,431.100000,0.080386,0.000000
6,431.100000,0.080386,0.000000
7,431.100000,0.014530,0.000000
8,431.100000,0.059833,0.000000
9,431.100000,0.042553,0.000000
0,432.100000,0.080385,0.000000
1,432.100000,0.042553,0.000000
2,432.100000,0.042553,0.000000
3,432.100000,0.080385,0.000000
4,432.100000,0.014572,0.000000
5,432.100000,0.080385,0.000000
6,432.100000,0.080385,0.000000
7,432.100000,0.014528,0.000000
8,432.100000,0.059833,0.000000
9,432.100000,0.042553,0.000000
0,433.100000,0.080385,0.000000
1,433.100000,0.042553,0.000000
2,433.100000,0.042553,0.000000
3,433.100000,0.080385,0.000000
4,433.100000,0.014574,0.000000
5,433.100000,0.080386,0.000000
6,433.100000,0.080386,0.000000
7,433.100000,0.014527,0.000000
8,433.100000,0.059833,0.000000
9,433.100000,0.042553,0.000000
0,434.100000,0.080385,0.000000
1,434.100000,0.042553,0.000000
2,434.100000,0.042553,0.000000
3,434.100000,0.080386,0.000000
4,434.100000,0.014566,0.000000
5,434.100000,0.080385,0.000000
6,434.100000,0.080386,0.000000
7,434.100000,0.014526,0.000000
8,434.100000,0.059834,0.000000
9,434.100000,0.042553,0.000000
0,435.100000,0.080386,0.000000
1,435.100000,0.042553,0.000000
2,435.100000,0.042553,0.000000
3,435.100000,0.080386,0.000000
4,435.100000,0.014548,0.000000
5,435.100000,0.080386,0.000000
6,435.100000,0.080385,0.000000
7,435.100000,0.014525,0.000000
8,435.100000,0.059833,0.000000
9,435.100000,0.042553,0.000000
0,436.100000,0.080385,0.000000
1,436.100000,0.042553,0.000000
2,436.100000,0.042553,0.000000
3,436.100000,0.080387,0.000000
4,436.100000,0.014579,0.000000
5,436.100000,0.080385,0.000000
6,436.100000,0.080386,0.000000
7,436.100000,0.014524,0.000000
8,436.100000,0.059833,0.000000
9,436.100000,0.042553,0.000000
0,437.100000,0.080385,0.000000
1,437.100000,0.042553,0.000000
2,437.100000,0.042553,0.000000
3,437.100000,0.080385,0.000000
4,437.100000,0.014590,0.000000
5,437.100000,0.080386,0.000000
6,437.100000,0.080386,0.000000
7,437.100000,0.014536,0.000000
8,437.100000,0.059833,0.000000
9,437.100000,0.042553,0.000000
0,438.100000,0.080386,0.000000
1,438.100000,0.042553,0.000000
2,438.100000,0.042553,0.000000
3,438.100000,0.080385,0.000000
4,438.100000,0.014573,0.000000
5,438.100000,0.080385,0.000000
6,438.100000,0.080386,0.000000
7,438.100000,0.014519,0.000000
8,438.100000,0.059833,0.000000
9,438.100000,0.042553,0.000000
0,439.100000,0.080385,0.000000
1,439.100000,0.042553,0.000000
2,439.100000,0.042553,0.000000
3,439.100000,0.080387,0.000000
4,439.100000,0.014565,0.000000
5,439.100000,0.080386,0.000000
6,439.100000,0.080385,0.000000
7,439.100000,0.014549,0.000000
8,439.100000,0.059833,0.000000
9,439.100000,0.042553,0.000000
0,440.100000,0.014566,0.000000
1,440.100000,0.059833,0.000000
2,440.100000,0.059833,0.000000
3,440.100000,0.049289,0.000000
4,440.100000,0.059833,0.000000
5,440.100000,0.014573,0.000000
6,440.100000,0.014586,0.000000
7,440.100000,0.059847,0.000000
8,440.100000,0.049273,0.000000
9,440.100000,0.080387,0.000000
0,441.100000,0.014571,0.000000
1,441.100000,0.059833,0.000000
2,441.100000,0.059833,0.000000
3,441.100000,0.049302,0.000000
4,441.100000,0.059833,0.000000
5,441.100000,0.014576,0.000000
6,441.100000,0.014581,0.000000
7,441.100000,0.059847,0.000000
8,441.100000,0.049273,0.000000
9,441.100000,0.080385,0.000000
0,442.100000,0.014576,0.000000
1,442.100000,0.059833,0.000000
2,442.100000,0.059833,0.000000
3,442.100000,0.049288,0.000000
4,442.100000,0.059833,0.000000
5,442.100000,0.014575,0.000000
6,442.100000,0.014581,0.000000
7,442.100000,0.059847,0.000000
8,442.100000,0.049275,0.000000
9,442.100000,0.080386,0.000000
0,443.100000,0.014587,0.000000
1,443.100000,0.059833,0.000000
2,443.100000,0.059833,0.000000
3,443.100000,0.049276,0.000000
4,443.100000,0.059833,0.000000
5,443.100000,0.014579,0.000000
6,443.100000,0.014582,0.000000
7,443.100000,0.059846,0.000000
8,443.100000,0.049283,0.000000
9,443.100000,0.080386,0.000000
0,444.100000,0.014583,0.000000
1,444.100000,0.059833,0.000000
2,444.100000,0.059833,0.000000
3,444.100000,0.049276,0.000000
4,444.100000,0.059833,0.000000
5,444.100000,0.014571,0.000000
6,444.100000,0.014569,0.000000
7,444.100000,0.059846,0.000000
8,444.100000,0.049290,0.000000
9,444.100000,0.080386,0.000000
0,445.100000,0.014569,0.000000
1,445.100000,0.059833,0.000000
2,445.100000,0.059833,0.000000
3,445.100000,0.049279,0.000000
4,445.100000,0.059833,0.000000
5,445.100000,0.014574,0.000000
6,445.100000,0.014563,0.000000
7,445.100000,0.059844,0.000000
8,445.100000,0.049279,0.000000
9,445.100000,0.080385,0.000000
0,446.100000,0.014565,0.000000
1,446.100000,0.059833,0.000000
2,446.100000,0.059833,0.000000
3,446.100000,0.049276,0.000000
4,446.100000,0.059833,0.000000
5,446.100000,0.014570,0.000000
6,446.100000,0.014590,0.000000
7,446.100000,0.059842,0.000000
8,446.100000,0.049283,0.000000
9,446.100000,0.080386,0.000000
0,447.100000,0.014571,0.000000
1,447.100000,0.059833,0.000000
2,447.100000,0.059833,0.000000
3,447.100000,0.049292,0.000000
4,447.100000,0.059833,0.000000
5,447.100000,0.014573,0.000000
6,447.100000,0.014591,0.000000
7,447.100000,0.074216,0.000000
8,447.100000,0.049282,0.000000
9,447.100000,0.080386,0.000000
0,448.100000,0.014565,0.000000
1,448.100000,0.059833,0.000000
2,448.100000,0.059833,0.000000
3,448.100000,0.049289,0.000000
4,448.100000,0.059833,0.000000
5,448.100000,0.014569,0.000000
6,448.100000,0.014578,0.000000
7,448.100000,0.059833,0.000000
8,448.100000,0.049282,0.000000
9,448.100000,0.080386,0.000000
0,449.100000,0.014574,0.000000
1,449.100000,0.059833,0.000000
2,449.100000,0.059833,0.000000
3,449.100000,0.049277,0.000000
4,449.100000,0.059833,0.000000
5,449.100000,0.014579,0.000000
6,449.100000,0.014569,0.000000
7,449.100000,0.059833,0.000000
8,449.100000,0.049281,0.000000
9,449.100000,0.080386,0.000000
